,0
244,1327.5826416015625
245,1156.4139404296875
246,1144.9989013671875
247,1195.174072265625
248,1119.0340576171875
249,1167.4884033203125
250,1141.4638671875
251,1366.66943359375
252,1181.031005859375
253,1295.6571044921875
254,1166.184326171875
255,1139.7906494140625
256,1190.3636474609375
257,1138.8116455078125
258,1245.05322265625
259,1131.1622314453125
260,1172.98291015625
261,1176.32763671875
262,1083.365234375
263,1133.757080078125
264,1204.273681640625
265,1114.736328125
266,1082.6768798828125
267,1154.3992919921875
268,1063.6448974609375
269,1200.40380859375
270,1045.039306640625
271,1077.1263427734375
272,1092.900390625
273,1049.4027099609375
274,1088.12646484375
275,1079.62841796875
276,1090.6375732421875
277,1094.4549560546875
278,1105.4639892578125
279,1094.6397705078125
280,1089.510498046875
281,1093.60205078125
282,1224.0338134765625
283,998.390869140625
284,1169.895751953125
285,1087.0384521484375
286,1097.3765869140625
287,1062.3187255859375
288,1248.12255859375
289,994.9501953125
290,1190.4599609375
291,1086.6749267578125
292,1146.414306640625
293,1045.308837890625
294,1072.0155029296875
295,1155.441162109375
296,1040.7843017578125
297,1228.283935546875
298,1121.0126953125
299,948.2584838867188
300,1141.2930908203125
301,1124.3076171875
302,1045.0137939453125
303,1040.1239013671875
304,1042.0499267578125
305,1049.8013916015625
306,1019.4993896484375
307,1126.66259765625
308,1028.33203125
309,1148.7342529296875
310,1051.1417236328125
311,1026.0611572265625
312,1126.9407958984375
313,1044.1556396484375
314,988.0953369140625
315,1170.0106201171875
316,1033.2069091796875
317,972.5048828125
318,1042.2855224609375
319,985.5486450195312
320,1164.892822265625
321,994.5716552734375
322,1028.502685546875
323,987.0789794921875
324,1024.985595703125
325,1002.4132690429688
326,967.6513061523438
327,906.5762329101562
328,918.2943725585938
329,1096.6722412109375
330,962.1893310546875
331,944.4692993164062
332,996.7332763671875
333,1063.112060546875
334,998.974365234375
335,964.1427001953125
336,823.7428588867188
337,915.043701171875
338,980.07568359375
339,1082.6572265625
340,995.7171630859375
341,972.2609252929688
342,946.5357666015625
343,970.3263549804688
344,987.8170776367188
345,913.7163696289062
346,1018.21826171875
347,1140.927490234375
348,1037.4002685546875
349,932.630615234375
350,966.4270629882812
351,901.2555541992188
352,993.9093627929688
353,963.6641845703125
354,1013.3951416015625
355,891.9000244140625
356,944.6870727539062
357,954.6307983398438
358,945.0277099609375
359,879.666259765625
360,969.8500366210938
361,948.91015625
362,844.2733154296875
363,905.1053466796875
364,962.9530639648438
365,888.5918579101562
366,997.216064453125
367,865.5243530273438
368,990.0029296875
369,1156.2161865234375
370,957.614990234375
371,974.69580078125
372,867.20068359375
373,881.646728515625
374,840.3377075195312
375,936.6019897460938
376,961.6814575195312
377,982.8151245117188
378,901.323486328125
379,929.4041748046875
380,846.359130859375
381,1067.937744140625
382,994.9901733398438
383,881.7874145507812
384,831.76123046875
385,877.2803955078125
386,940.0675048828125
387,939.2266845703125
388,900.2910766601562
389,921.9295043945312
390,853.8129272460938
391,850.1569213867188
392,783.9202880859375
393,929.8031005859375
394,796.0932006835938
395,900.8065795898438
396,937.0645751953125
397,936.947509765625
398,966.1032104492188
399,839.4234008789062
400,876.7022094726562
401,787.9205322265625
402,873.1552734375
403,906.7637939453125
404,963.8138427734375
405,902.35009765625
406,918.64892578125
407,884.408447265625
408,802.1132202148438
409,942.1550903320312
410,901.32763671875
411,834.7256469726562
412,960.77685546875
413,917.054443359375
414,910.1429443359375
415,885.0443115234375
416,862.9727783203125
417,796.0906372070312
418,942.154052734375
419,921.9627685546875
420,926.3424072265625
421,848.489990234375
422,793.1753540039062
423,824.4699096679688
424,898.0243530273438
425,814.4598999023438
426,816.3012084960938
427,882.244384765625
428,883.448974609375
429,799.0869140625
430,823.7669067382812
431,877.4329223632812
432,861.74462890625
433,834.8964233398438
434,854.2846069335938
435,896.3232421875
436,793.1080322265625
437,899.3713989257812
438,900.6499633789062
439,817.250732421875
440,924.8982543945312
441,790.880126953125
442,802.6817016601562
443,881.949462890625
444,834.735107421875
445,856.5779418945312
446,837.4172973632812
447,863.6407470703125
448,942.759765625
449,763.3479614257812
450,846.2698364257812
451,854.2274780273438
452,849.665283203125
453,926.90234375
454,846.6871948242188
455,859.5032958984375
456,844.79833984375
457,855.49560546875
458,811.73681640625
459,802.2816162109375
460,811.3952026367188
461,861.6510620117188
462,818.842529296875
463,831.87841796875
464,916.3715209960938
465,840.7793579101562
466,818.0736694335938
467,861.3521728515625
468,849.8916015625
469,799.0072631835938
470,912.22607421875
471,857.711669921875
472,808.47412109375
473,805.3981323242188
474,842.2669067382812
475,840.1719970703125
476,862.8368530273438
477,877.687744140625
478,826.2381591796875
479,823.5258178710938
480,811.8944702148438
481,867.4539794921875
482,817.1082153320312
483,772.2155151367188
484,814.9026489257812
485,773.1268920898438
486,767.7272338867188
487,730.1427001953125
488,822.2603149414062
489,763.1892700195312
490,820.8082275390625
491,739.5046997070312
492,731.740478515625
493,758.0662231445312
494,800.7012329101562
495,810.1552124023438
496,782.0548706054688
497,770.571044921875
498,760.6991577148438
499,702.1497192382812
500,807.3189697265625
501,874.69140625
502,683.0706787109375
503,778.8199462890625
504,777.3766479492188
505,795.320068359375
506,760.6121826171875
507,730.3300170898438
508,827.491943359375
509,752.3539428710938
510,769.239501953125
511,805.3360595703125
512,797.1312255859375
513,684.601318359375
514,847.4716186523438
515,723.1268920898438
516,857.51318359375
517,752.2365112304688
518,725.3947143554688
519,747.8423461914062
520,754.19873046875
521,881.9863891601562
522,755.4148559570312
523,731.36279296875
524,1047.5523681640625
525,762.4315795898438
526,733.4058837890625
527,735.8737182617188
528,756.12060546875
529,705.9501342773438
530,737.5521240234375
531,806.3770141601562
532,1091.0438232421875
533,723.6506958007812
534,788.8341674804688
535,767.213134765625
536,794.5333251953125
537,734.4390258789062
538,734.322021484375
539,742.4739990234375
540,748.0902099609375
541,754.8539428710938
542,737.0333862304688
543,792.995849609375
544,706.5274047851562
545,691.6976318359375
546,798.8107299804688
547,721.9413452148438
548,717.3016357421875
549,708.2864990234375
550,692.6198120117188
551,726.0621948242188
552,728.833740234375
553,763.6286010742188
554,760.8790893554688
555,700.5301513671875
556,672.568603515625
557,751.89697265625
558,845.1407470703125
559,818.6834716796875
560,760.1973266601562
561,711.81201171875
562,705.9312744140625
563,783.7120361328125
564,711.9431762695312
565,714.8697509765625
566,707.3589477539062
567,685.175048828125
568,769.4227294921875
569,801.046630859375
570,755.6802368164062
571,741.8226928710938
572,738.2119140625
573,776.1724243164062
574,729.463623046875
575,738.93701171875
576,772.869873046875
577,744.1424560546875
578,697.0344848632812
579,791.7147216796875
580,711.7015991210938
581,673.8036499023438
582,682.5203857421875
583,757.72412109375
584,727.7759399414062
585,729.8616333007812
586,742.903076171875
587,793.074951171875
588,681.4353637695312
589,748.58349609375
590,717.1957397460938
591,753.7776489257812
592,808.1029663085938
593,673.1397094726562
594,690.5516967773438
595,745.994140625
596,758.8289794921875
597,713.44091796875
598,739.928955078125
599,746.947265625
600,778.095947265625
601,723.8624267578125
602,761.524658203125
603,763.833251953125
604,715.0543823242188
605,723.3085327148438
606,739.0013427734375
607,629.6455688476562
608,789.493408203125
609,712.3886108398438
610,695.3529663085938
611,666.6448364257812
612,697.056640625
613,678.6832885742188
614,742.1687622070312
615,668.3513793945312
616,641.4953002929688
617,691.6649169921875
618,749.2920532226562
619,674.699462890625
620,673.298828125
621,681.3434448242188
622,684.1351928710938
623,706.6219482421875
624,721.8351440429688
625,732.4364013671875
626,636.332275390625
627,665.5288696289062
628,692.8272705078125
629,707.7685546875
630,697.7606201171875
631,764.6100463867188
632,670.82568359375
633,897.193115234375
634,719.1044921875
635,760.976318359375
636,677.7630004882812
637,719.515869140625
638,671.5717163085938
639,733.0321044921875
640,716.4197998046875
641,654.1152954101562
642,674.2518310546875
643,694.0581665039062
644,627.2545166015625
645,675.56298828125
646,694.149658203125
647,703.4808959960938
648,654.6564331054688
649,834.072021484375
650,668.7774658203125
651,679.2094116210938
652,760.602294921875
653,765.0822143554688
654,644.3245239257812
655,647.4102172851562
656,657.6515502929688
657,652.204833984375
658,650.6751708984375
659,729.6146240234375
660,655.5038452148438
661,673.9183349609375
662,695.87353515625
663,624.9297485351562
664,623.49365234375
665,670.3162841796875
666,726.0155639648438
667,852.5755615234375
668,608.3783569335938
669,718.5159301757812
670,658.15478515625
671,761.5518798828125
672,693.5422973632812
673,785.6270141601562
674,612.2415161132812
675,604.8259887695312
676,691.6847534179688
677,639.5812377929688
678,733.7747192382812
679,693.6016845703125
680,674.6659545898438
681,712.5506591796875
682,637.1923217773438
683,641.4660034179688
684,698.2879638671875
685,562.0321655273438
686,623.32666015625
687,697.704833984375
688,666.8970947265625
689,646.178466796875
690,642.9171142578125
691,654.6148071289062
692,667.3488159179688
693,710.7418212890625
694,675.3094482421875
695,668.0995483398438
696,642.631591796875
697,712.6917724609375
698,644.8449096679688
699,643.3524780273438
700,670.358642578125
701,613.787109375
702,589.1751098632812
703,609.0643920898438
704,678.4453125
705,702.6604614257812
706,693.6806030273438
707,669.0698852539062
708,671.1461791992188
709,654.3955688476562
710,626.7444458007812
711,697.3667602539062
712,621.5794677734375
713,693.0115966796875
714,648.2927856445312
715,675.8099975585938
716,659.811279296875
717,704.48291015625
718,631.3922119140625
719,636.5775146484375
720,695.3721923828125
721,617.6049194335938
722,605.1158447265625
723,629.0149536132812
724,730.5264282226562
725,653.8804931640625
726,646.60986328125
727,661.2033081054688
728,647.2552490234375
729,571.0429077148438
730,678.986572265625
731,662.1323852539062
732,637.8048706054688
733,637.1567993164062
734,650.128662109375
735,657.0911254882812
736,652.5264282226562
737,673.0360717773438
738,602.8717041015625
739,704.124267578125
740,662.231689453125
741,624.4298706054688
742,667.2679443359375
743,642.4223022460938
744,610.8576049804688
745,664.11962890625
746,668.0982666015625
747,634.63037109375
748,715.7167358398438
749,565.8088989257812
750,621.75048828125
751,573.1099243164062
752,602.4850463867188
753,670.9965209960938
754,612.21728515625
755,542.2913208007812
756,663.7490234375
757,609.511474609375
758,529.0347900390625
759,570.0545654296875
760,606.2103881835938
761,638.0330810546875
762,600.8158569335938
763,627.829345703125
764,688.7132568359375
765,569.4237060546875
766,725.8184204101562
767,611.8740234375
768,621.9225463867188
769,655.3291625976562
770,611.425537109375
771,575.920166015625
772,660.8490600585938
773,599.5505981445312
774,587.3207397460938
775,628.0410766601562
776,643.5652465820312
777,617.4098510742188
778,582.2968139648438
779,632.7732543945312
780,638.2171630859375
781,832.6087646484375
782,610.7518310546875
783,589.3184814453125
784,601.54833984375
785,611.5370483398438
786,624.5879516601562
787,632.059326171875
788,614.6832275390625
789,572.778076171875
790,575.8783569335938
791,569.7627563476562
792,620.8055419921875
793,610.8388061523438
794,620.2279052734375
795,628.450927734375
796,609.1336669921875
797,626.0398559570312
798,529.6256713867188
799,572.1800537109375
800,583.0695190429688
801,607.6759643554688
802,601.333984375
803,597.6459350585938
804,650.8876953125
805,590.39892578125
806,605.685546875
807,590.38623046875
808,574.4922485351562
809,703.9019775390625
810,599.7644653320312
811,663.3092651367188
812,623.9338989257812
813,587.0849609375
814,594.011962890625
815,656.3671264648438
816,750.9049682617188
817,685.3116455078125
818,650.86279296875
819,554.6991577148438
820,602.7179565429688
821,622.9434814453125
822,612.4933471679688
823,587.6414184570312
824,567.6688842773438
825,636.59326171875
826,548.6812133789062
827,625.7178344726562
828,621.119140625
829,678.3124389648438
830,588.0042114257812
831,560.8590087890625
832,575.6981811523438
833,592.0077514648438
834,673.1995239257812
835,585.875732421875
836,554.239990234375
837,591.7858276367188
838,544.2069091796875
839,618.3533325195312
840,581.6921997070312
841,604.1624755859375
842,602.3434448242188
843,550.6636962890625
844,539.2997436523438
845,584.6085815429688
846,556.9600219726562
847,583.3479614257812
848,615.89404296875
849,638.39453125
850,572.2550659179688
851,646.6197509765625
852,615.6542358398438
853,665.4462890625
854,605.2899169921875
855,583.2813720703125
856,606.5148315429688
857,539.4844360351562
858,576.88037109375
859,564.6788940429688
860,694.0805053710938
861,566.681640625
862,643.1175537109375
863,552.9759521484375
864,562.688232421875
865,560.7679443359375
866,588.7998657226562
867,751.1559448242188
868,572.69482421875
869,635.5142211914062
870,632.0266723632812
871,640.3203125
872,535.7072143554688
873,596.3563232421875
874,636.197509765625
875,590.1353149414062
876,568.3279418945312
877,597.5523681640625
878,599.3857421875
879,608.0452270507812
880,658.924072265625
881,615.9682006835938
882,603.7921142578125
883,578.6796875
884,590.3051147460938
885,627.4700927734375
886,613.1090698242188
887,574.6332397460938
888,570.4773559570312
889,534.798828125
890,559.0507202148438
891,594.9470825195312
892,597.0198364257812
893,523.4284057617188
894,531.4984741210938
895,548.8324584960938
896,608.4930419921875
897,541.3668212890625
898,583.6981201171875
899,498.71978759765625
900,556.3264770507812
901,546.11376953125
902,561.8283081054688
903,579.6406860351562
904,618.7743530273438
905,583.796630859375
906,605.2172241210938
907,561.2559814453125
908,574.326904296875
909,608.2357788085938
910,557.1975708007812
911,507.662841796875
912,532.19189453125
913,595.4532470703125
914,577.682373046875
915,578.086669921875
916,544.15771484375
917,562.1799926757812
918,535.1056518554688
919,575.4951782226562
920,534.2318115234375
921,602.6737060546875
922,570.7199096679688
923,560.4584350585938
924,550.29833984375
925,601.8184204101562
926,527.2898559570312
927,588.1046752929688
928,626.7393798828125
929,612.63525390625
930,561.890869140625
931,572.545166015625
932,549.72705078125
933,520.3458862304688
934,631.275390625
935,557.4710083007812
936,582.6976318359375
937,542.4031372070312
938,526.9417114257812
939,579.8030395507812
940,571.7642822265625
941,530.5707397460938
942,590.0789184570312
943,543.169921875
944,523.1072387695312
945,510.6592712402344
946,623.437255859375
947,526.5595703125
948,539.4736938476562
949,657.55419921875
950,561.8008422851562
951,544.7725830078125
952,586.1724243164062
953,587.447021484375
954,546.0830688476562
955,527.8599243164062
956,522.600341796875
957,623.2228393554688
958,518.7537231445312
959,510.62518310546875
960,520.5224609375
961,524.8432006835938
962,571.994873046875
963,539.4757080078125
964,530.6070556640625
965,619.525634765625
966,624.76806640625
967,663.6524658203125
968,537.1611328125
969,516.34619140625
970,560.4409790039062
971,521.6468505859375
972,507.9741516113281
973,585.9541625976562
974,530.4983520507812
975,556.4274291992188
976,579.1729736328125
977,537.4193115234375
978,530.531982421875
979,526.6795043945312
980,494.9210205078125
981,540.9307250976562
982,525.8539428710938
983,584.394775390625
984,621.4093627929688
985,498.8357849121094
986,549.1981811523438
987,562.0401611328125
988,561.4563598632812
989,583.1470947265625
990,527.6015625
991,667.26318359375
992,488.84783935546875
993,495.9296569824219
994,551.2537841796875
995,560.8680419921875
996,530.906494140625
997,569.9085083007812
998,572.5592651367188
999,525.356689453125
1000,568.59912109375
1001,603.4495239257812
1002,565.4303588867188
1003,562.6149291992188
1004,572.5891723632812
1005,554.99658203125
1006,590.9819946289062
1007,553.3072509765625
1008,486.592529296875
1009,552.4469604492188
1010,486.7559814453125
1011,582.83544921875
1012,650.4088745117188
1013,507.65325927734375
1014,521.772705078125
1015,483.34027099609375
1016,533.5486450195312
1017,563.6251831054688
1018,520.12939453125
1019,518.281494140625
1020,541.8038940429688
1021,508.3638916015625
1022,515.594970703125
1023,547.2855834960938
1024,523.7514038085938
1025,520.8501586914062
1026,527.9998779296875
1027,547.9188842773438
1028,555.4692993164062
1029,525.620849609375
1030,572.9710693359375
1031,561.7786865234375
1032,557.5732421875
1033,544.5673217773438
1034,520.8112182617188
1035,492.8079528808594
1036,503.408447265625
1037,564.0037231445312
1038,536.6002807617188
1039,533.6906127929688
1040,561.7951049804688
1041,527.2830810546875
1042,506.4158020019531
1043,581.7288208007812
1044,536.913330078125
1045,564.3085327148438
1046,500.9418029785156
1047,497.9807434082031
1048,549.6838989257812
1049,491.6866455078125
1050,613.4281616210938
1051,518.5662231445312
1052,540.497802734375
1053,507.4388732910156
1054,495.91241455078125
1055,585.5330200195312
1056,512.9646606445312
1057,557.1644897460938
1058,528.8489379882812
1059,551.0701293945312
1060,535.3298950195312
1061,557.3199462890625
1062,499.758544921875
1063,581.1571655273438
1064,540.767578125
1065,523.292724609375
1066,510.821044921875
1067,499.4283447265625
1068,506.3424987792969
1069,515.3883666992188
1070,510.9191589355469
1071,543.9608764648438
1072,546.5320434570312
1073,567.6975708007812
1074,565.07275390625
1075,511.2190246582031
1076,510.9525451660156
1077,508.53125
1078,551.6075439453125
1079,525.43310546875
1080,484.9334411621094
1081,554.8956909179688
1082,524.9990234375
1083,517.8609619140625
1084,499.386474609375
1085,499.7401428222656
1086,469.5745544433594
1087,508.2740783691406
1088,564.0004272460938
1089,478.4743347167969
1090,508.1811828613281
1091,557.8114013671875
1092,500.188232421875
1093,462.46832275390625
1094,535.6744384765625
1095,584.2427368164062
1096,472.7560729980469
1097,497.7825622558594
1098,543.5325927734375
1099,513.1722412109375
1100,523.3284301757812
1101,481.5127868652344
1102,451.20623779296875
1103,467.4555969238281
1104,485.3178405761719
1105,492.55059814453125
1106,498.033935546875
1107,499.6094665527344
1108,563.0498046875
1109,546.806396484375
1110,521.0859375
1111,520.9953002929688
1112,573.0266723632812
1113,439.2137145996094
1114,607.7694091796875
1115,508.9230041503906
1116,501.4647521972656
1117,469.3509216308594
1118,468.6523132324219
1119,472.14117431640625
1120,493.4543762207031
1121,519.6282958984375
1122,491.3555908203125
1123,524.49755859375
1124,485.80419921875
1125,480.7278137207031
1126,488.7769470214844
1127,500.1281433105469
1128,482.74700927734375
1129,473.7850036621094
1130,495.66571044921875
1131,478.3930969238281
1132,467.8885803222656
1133,449.02972412109375
1134,488.1031188964844
1135,499.64739990234375
1136,500.0470886230469
1137,515.1902465820312
1138,511.2739562988281
1139,467.7043762207031
1140,521.9429321289062
1141,538.357421875
1142,514.9027099609375
1143,497.4313659667969
1144,500.6238708496094
1145,456.04449462890625
1146,496.95184326171875
1147,490.34075927734375
1148,472.040283203125
1149,483.1428527832031
1150,493.97265625
1151,490.7613525390625
1152,501.5849609375
1153,459.3628234863281
1154,519.6359252929688
1155,464.36077880859375
1156,527.4078369140625
1157,471.50909423828125
1158,514.0021362304688
1159,452.8514099121094
1160,463.54852294921875
1161,491.1241455078125
1162,575.64794921875
1163,526.9764404296875
1164,462.8606262207031
1165,467.5473937988281
1166,471.7062683105469
1167,448.0046081542969
1168,454.6797790527344
1169,467.21502685546875
1170,399.8021240234375
1171,470.88134765625
1172,536.0648803710938
1173,477.6090087890625
1174,500.6020812988281
1175,497.1733093261719
1176,518.7432861328125
1177,459.9230041503906
1178,482.3885498046875
1179,454.2727966308594
1180,454.82672119140625
1181,457.6681213378906
1182,499.38067626953125
1183,455.85296630859375
1184,472.0181579589844
1185,479.20660400390625
1186,518.5917358398438
1187,449.69873046875
1188,501.1959228515625
1189,462.41064453125
1190,521.3524169921875
1191,489.3792724609375
1192,490.7472839355469
1193,453.1650695800781
1194,489.1570739746094
1195,486.60577392578125
1196,440.8145446777344
1197,462.6666564941406
1198,465.3208312988281
1199,499.04388427734375
1200,463.28582763671875
1201,502.0152282714844
1202,499.54010009765625
1203,469.9679870605469
1204,454.14654541015625
1205,533.145751953125
1206,428.2201843261719
1207,464.6844177246094
1208,463.0517883300781
1209,467.9560546875
1210,483.1560974121094
1211,416.7105407714844
1212,489.3572082519531
1213,468.68328857421875
1214,429.7476501464844
1215,488.2958679199219
1216,494.96075439453125
1217,502.25372314453125
1218,485.93194580078125
1219,499.69305419921875
1220,464.7373352050781
1221,463.6767578125
1222,469.95111083984375
1223,449.6227722167969
1224,492.6248779296875
1225,463.9771728515625
1226,492.82525634765625
1227,440.57049560546875
1228,453.9555969238281
1229,434.5526123046875
1230,456.4865417480469
1231,479.55157470703125
1232,514.59033203125
1233,421.7284851074219
1234,416.36871337890625
1235,450.507568359375
1236,442.8258972167969
1237,438.4410095214844
1238,474.3758544921875
1239,511.8314208984375
1240,439.4421081542969
1241,472.6946716308594
1242,506.8315124511719
1243,505.4622497558594
1244,455.3551025390625
1245,454.0025939941406
1246,465.1914367675781
1247,550.8907470703125
1248,538.4669189453125
1249,471.3537292480469
1250,452.195556640625
1251,505.91241455078125
1252,463.0784606933594
1253,494.4209289550781
1254,416.8731384277344
1255,444.66949462890625
1256,504.9087219238281
1257,503.5740661621094
1258,432.9162902832031
1259,476.2443542480469
1260,484.8763732910156
1261,497.54510498046875
1262,477.7037353515625
1263,450.4281921386719
1264,500.60528564453125
1265,416.1146545410156
1266,454.5555725097656
1267,481.0366516113281
1268,498.8356628417969
1269,463.18695068359375
1270,493.1656799316406
1271,422.4439697265625
1272,489.8119812011719
1273,490.1102294921875
1274,528.6151733398438
1275,495.6284484863281
1276,505.4098815917969
1277,522.3135375976562
1278,436.91455078125
1279,464.168212890625
1280,477.6196594238281
1281,494.54736328125
1282,524.6275634765625
1283,503.6381530761719
1284,458.54168701171875
1285,587.5966796875
1286,430.9031677246094
1287,457.2795715332031
1288,436.16351318359375
1289,453.4505310058594
1290,462.5321960449219
1291,471.93328857421875
1292,414.2980651855469
1293,503.23492431640625
1294,481.296142578125
1295,443.0516052246094
1296,464.64434814453125
1297,437.9258117675781
1298,469.04815673828125
1299,441.7736511230469
1300,490.3000793457031
1301,479.0901184082031
1302,481.8300476074219
1303,491.52911376953125
1304,466.12200927734375
1305,435.6481018066406
1306,439.42193603515625
1307,443.6072692871094
1308,437.4093322753906
1309,423.9493103027344
1310,489.8324279785156
1311,512.7312622070312
1312,456.1293640136719
1313,453.7047119140625
1314,461.1898498535156
1315,456.46533203125
1316,481.4618835449219
1317,462.63348388671875
1318,416.4606628417969
1319,406.21044921875
1320,493.6138610839844
1321,407.466064453125
1322,429.06024169921875
1323,404.03814697265625
1324,473.4904479980469
1325,464.8778076171875
1326,471.7761535644531
1327,451.18658447265625
1328,453.6376953125
1329,460.54296875
1330,487.56231689453125
1331,428.77471923828125
1332,446.7650146484375
1333,452.1856994628906
1334,472.1173095703125
1335,442.9294128417969
1336,452.7607421875
1337,450.3187255859375
1338,449.484130859375
1339,438.58709716796875
1340,425.1783447265625
1341,409.1036682128906
1342,428.87628173828125
1343,450.872314453125
1344,432.31341552734375
1345,424.5685119628906
1346,437.9522705078125
1347,464.3045349121094
1348,394.994384765625
1349,473.00848388671875
1350,458.0421447753906
1351,444.3445739746094
1352,443.78143310546875
1353,433.42706298828125
1354,449.22930908203125
1355,428.7830505371094
1356,444.5666198730469
1357,435.86285400390625
1358,457.7908020019531
1359,464.9959716796875
1360,524.544921875
1361,471.84814453125
1362,458.9974670410156
1363,428.59027099609375
1364,454.1725769042969
1365,549.0264282226562
1366,444.1253967285156
1367,490.4707336425781
1368,404.62872314453125
1369,431.3017272949219
1370,423.6116943359375
1371,439.3829650878906
1372,402.3787841796875
1373,434.6165771484375
1374,435.105224609375
1375,434.4502868652344
1376,438.3861083984375
1377,405.2452087402344
